College Name
Godavari Institute of Engineering & Technology
"Gogte Institute of Technology, BELGAUM"
Gojan School of Business and Technology
Goka Raju Ranga Raju Institute of Engineering & Technology
"Gokhale Education Society's R. H. Sapat College of Engineering, Management Studies and Research"
Gokula Krishna College of Engineering
GOUTHAMI INSTITUTE OF TECHNOLOGY & MANAGEMENT FOR WOMEN
Government  Engineering College
Government College of Engineering
Government College of Engineering
Government College of Engineering
GOVERNMENT COLLEGE OF ENGINEERING
Government College of Engineering
Government College of Engineering
Government College of Engineering
Government College of Engineering
Government College of Engineering & Ceramic Technology
Government College of Engineering & Technology
Government College of Engineering (Academic Autonomous)
Government College of Engineering and Research
Government College of Engineering Dharmapuri
Government College of Engineering Kannur
GOVERNMENT COLLEGE OF ENGINEERING THANJAVUR
"Government College of Engineering, Amravati"
"Government College of Engineering, Jalgaon"
Government College of Technology
Government Engineering College
Government Engineering College
Government Engineering College
Government Engineering College
Government Engineering College
Government Engineering College
GOVERNMENT ENGINEERING COLLEGE BHUJ
Government Engineering College Bilaspur
Government Engineering College Raipur
GOVERNMENT ENGINEERING COLLEGE SREEKRISHNAPURAM
"GOVERNMENT ENGINEERING COLLEGE, AT.KATPUR, PATAN"
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR 021 "
"Government Engineering College, Jagdalpur"
"Government Engineering College, Jhalawar"
"GOVERNMENT ENGINEERING COLLEGE, MODASA"
"Government Engineering College, Thrissur"
"GOVERNMENT ENGINEERING COLLEGE, VALSAD 019"
Govind Ballabh Pant Institute of Engineering & Technology
GOVINDRAO WANJARI COLLEGE OF ENGINEERING & TECHNOLOGY
"Govt Engineering College, Ballarpur road"
Govt. Engineering College
GOVT. ENGINEERING COLLEGE KOTLA (JEORI)
"GOVT. ENGINEERING COLLEGE, HASSAN"
"GOVT. ENGINEERING COLLEGE, KOZHIKODE"
"Govt. Engineering College, Painavu P.O., ldukki- 685  603"
"Govt. Engineering College, RAMANAGARA"
"Govt. Mahila Engineering College,Ajmer"
Grace College of Engineering
Graphic Era University
Greater Kolkata College  of Engineering and Management 236
Greater Noida Institute of Technology (Engineering Institute)
"Group of Institutions College of Engineering, A-p. Kashti, Tal. Shrigonda,Dist.Ahmednagar"
GRT Institute of Engineering and Technology
Gudlavalleru Engineering College
GUJARAT POWER ENGINEERING & RESEARCH INSTITUTE (104)
Gujarat Technological University
Gulzar Group of Institutions
Guru Ghasidas Vishwavidyalaya
Guru Gobind Singh Educational Society's Technical Campus
Guru Gobind Singh Indraprastha University
Guru Jambheshwar University of Science and Technology
Guru Kashi University
Guru Nanak Dev Engineering College
"Guru Nanak Dev Engineering College, BIDAR"
GURU NANAK INSTITUTE OF TECHNOLOGY
GURU NANAK INSTITUTE OF TECHNOLOGY
Guru Nanak Institutions Technical Campus
Guru Teg Bahadur Institute of Technology
Gurukul Kangri Vishwavidyalaya
Gurunanak Institute Of Technology
"Gurunank Institute of Engineering and Technology, Dahegaon"
"GYAN GANGA COLLEGE OF TECHNOLOGY, JABALPUR"
Gyan Ganga Institute of Technology & Sciences
H. V. P. Mandal`s College of Engineering & Technology
Haji Jamaluddin Thim TrustTheem College of Engineering  At Village Betegaon Boisar Chikhar Road (N.H.No.8) Near Union Park Boisar(E) Tal Palghar Dist. Thane 401 501
Haldia Institute of Technology
Harcourt Butler Technical University
HERITAGE INSTITUTE OF TECHNOLOGY
Hi-Tech Institute of Technology
Himachal Pradesh University
"Himalayan Institute of Engineering & Technology, Sadhoura Road, Kala  Amb. Distt Sirmour"
Hindustan College of Science & Technology
Hindustan Institute of Technology and Science (HITS)
Hindusthan College of Engineering and Technology
Hindusthan Institute of Technology
Hirasugar Instiute of Technology
HKBK College of Engineering
HKE`s SLN College of Engineering
HMR Institute of Technology & Management
Holy Mary Institute of Technology & Science
Holycross Engineering College
Hooghly Engineering and Technology College
Hyderabad Institute of Technology & Management
I. F. E. T. College of Engineering
